case_id,cycle_time_minutes
257,4.833333333333333e-10
258,1.75e-09
259,1.6833333333333333e-09
260,1.1166666666666667e-09
261,8.166666666666667e-10
262,1.15e-09
263,5.666666666666667e-10
264,9.833333333333332e-10
265,4.3333333333333334e-10
266,8.666666666666667e-10
267,1.1166666666666667e-09
268,7.166666666666667e-10
269,7.5e-10
270,7.5e-10
271,6.499999999999999e-10
272,4.166666666666666e-10
273,6e-10
274,1.3666666666666667e-09
275,1.4666666666666666e-09
276,8.5e-10
277,5.5e-10
278,9e-10
279,6.666666666666666e-10
280,3.5e-10
281,1.1666666666666668e-09
282,3.6666666666666664e-10
283,6.166666666666667e-10
284,6.833333333333334e-10
285,4.833333333333333e-10
286,5.166666666666666e-10
287,5.5e-10
288,9.166666666666667e-10
289,8.833333333333333e-10
290,6.666666666666666e-10
291,4.3333333333333334e-10
292,1.2999999999999999e-09
293,1.2333333333333334e-09
294,7.5e-10
295,1.65e-09
296,6.833333333333334e-10
297,7.333333333333333e-10
298,1.4e-09
299,1.25e-09
300,1.1333333333333333e-09
301,9.333333333333332e-10
302,8.666666666666667e-10
303,7.333333333333333e-10
304,9.5e-10
305,1.0499999999999999e-09
306,7.833333333333333e-10
307,7.5e-10
308,1.1333333333333333e-09
309,8.5e-10
310,7.666666666666667e-10
311,1.5666666666666666e-09
312,6.333333333333334e-10
313,7e-10
314,1.5166666666666666e-09
315,8.5e-10
316,1.2666666666666668e-09
317,2.0999999999999998e-09
318,1.45e-09
319,5.5e-10
320,8.666666666666667e-10
321,9.999999999999999e-10
322,1.1666666666666668e-09
323,1.0666666666666667e-09
324,1.4333333333333333e-09
325,1.2666666666666668e-09
326,1.15e-09
327,1.5166666666666666e-09
328,7e-10
329,1.6666666666666665e-09
330,9.5e-10
331,1.2833333333333335e-09
332,1.0499999999999999e-09
333,6.666666666666666e-10
334,6.499999999999999e-10
335,1.1833333333333334e-09
336,9.333333333333332e-10
337,7.833333333333333e-10
338,1.15e-09
339,1.0166666666666667e-09
340,1.2166666666666668e-09
341,9.5e-10
342,1.1666666666666668e-09
343,6.166666666666667e-10
344,8e-10
345,1.3666666666666667e-09
346,1.25e-09
347,1.5e-09
348,1.4166666666666665e-09
349,8.333333333333332e-10
350,1.4166666666666665e-09
351,1.7833333333333334e-09
352,1.1333333333333333e-09
353,9.999999999999999e-10
354,1.2333333333333334e-09
355,1.2333333333333334e-09
356,1.4333333333333333e-09
357,1.5833333333333334e-09
358,1.4e-09
359,1.2833333333333335e-09
360,5.166666666666666e-10
361,8.666666666666667e-10
362,1.1e-09
363,2.7333333333333334e-09
364,1.1833333333333334e-09
365,4.5e-10
366,1.1833333333333334e-09
367,1.2e-09
368,1.7333333333333333e-09
369,9.333333333333332e-10
370,1.1666666666666668e-09
371,6.166666666666667e-10
372,1.4e-09
373,7e-10
374,6.499999999999999e-10
375,1.55e-09
376,1.4666666666666666e-09
377,8e-10
378,7.5e-10
379,1.45e-09
380,9.333333333333332e-10
381,1.1833333333333334e-09
382,1.2e-09
383,1.5833333333333334e-09
384,7.666666666666667e-10
385,7.833333333333333e-10
386,1.7e-09
387,8e-10
388,1.3666666666666667e-09
389,1.3166666666666667e-09
390,1.1e-09
391,1.1333333333333333e-09
392,3.166666666666667e-10
393,2.2333333333333335e-09
394,1.45e-09
395,1.2e-09
396,1.1833333333333334e-09
397,1.4166666666666665e-09
398,3e-10
399,1.3666666666666667e-09
400,1.2e-09
401,9.666666666666666e-10
402,1.7333333333333333e-09
403,1.3666666666666667e-09
404,9.999999999999999e-10
405,6.499999999999999e-10
406,8.166666666666667e-10
407,1.4666666666666666e-09
408,1.6333333333333335e-09
409,1.4666666666666666e-09
410,9.333333333333332e-10
411,1.4666666666666666e-09
412,1.6166666666666667e-09
413,7.666666666666667e-10
414,4.3333333333333334e-10
415,1.4666666666666666e-09
416,1.6333333333333335e-09
417,1.7833333333333334e-09
418,1.2333333333333334e-09
419,1.7e-09
420,1.3666666666666667e-09
421,4.5e-10
422,1.5e-09
423,1.5166666666666666e-09
424,6.499999999999999e-10
425,1.15e-09
426,1.7e-09
427,1.5666666666666666e-09
428,1.3666666666666667e-09
429,9.999999999999999e-10
430,1.5666666666666666e-09
431,2.8666666666666667e-09
432,1.2e-09
433,1.6166666666666667e-09
434,1.4833333333333334e-09
435,1.7833333333333334e-09
436,1.9999999999999997e-09
437,2.4333333333333336e-09
438,2.466666666666667e-09
439,1.4666666666666666e-09
440,1.3666666666666667e-09
441,1.4166666666666665e-09
442,1.6e-09
443,1.6166666666666667e-09
444,6.333333333333334e-10
445,2.8166666666666667e-09
446,2.833333333333333e-09
447,4.5e-10
448,6.333333333333334e-10
449,1.4333333333333333e-09
450,1.4666666666666666e-09
451,6.333333333333334e-10
452,1.5166666666666666e-09
453,1.7e-09
454,4e-10
455,8.666666666666667e-10
456,9.666666666666666e-10
457,5.333333333333334e-10
458,1.8e-09
459,5.166666666666666e-10
460,1.2e-09
461,8.666666666666667e-10
462,1.8166666666666666e-09
