method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,6,0,10772.45588753335,variant_6,0.28,running,2971,SORTING,SORTING_ROBOT_1,10773.469996975144,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.45588753335,variant_5,0.28,running,2967,PACKAGING,PACKAGING_LINE_2,10777.17276040061,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.716931576466,variant_2,0.28,gateway,2961,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.716931576466,variant_2,0.28,COMPLETE,2961,END,,,62.04959814833819,,,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.9441497955,variant_6,0.28,running,2979,ASSEMBLY_1,LINE_ASSEMBLY1_4,10778.736119710702,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10772.9441497955,variant_6,0.28,gateway,2979,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10772.9441497955,variant_6,0.28,queued,2979,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},10772.9441497955,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10773.313538214989,variant_6,0.28,queued,2977,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},10773.313538214989,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10773.313538214989,variant_6,0.28,gateway,2977,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10773.469996975144,variant_6,0.28,running,2974,SORTING,SORTING_ROBOT_1,10774.69763305117,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10773.469996975144,variant_6,0.28,running,2971,PACKAGING,PACKAGING_LINE_1,10777.796436206783,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10773.469996975144,variant_6,0.28,gateway,2971,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10773.469996975144,variant_6,0.28,queued,2971,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},10773.469996975144,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10774.69763305117,variant_6,0.28,gateway,2974,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10774.69763305117,variant_6,0.28,queued,2974,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},10774.69763305117,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10774.69763305117,variant_6,0.28,running,2974,PACKAGING,PACKAGING_LINE_3,10776.051768726598,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10774.69763305117,variant_6,0.28,running,2977,SORTING,SORTING_ROBOT_1,10775.171463214034,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10775.171463214034,variant_6,0.28,gateway,2977,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10775.171463214034,variant_6,0.28,queued,2977,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},10775.171463214034,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10775.431056079262,variant_2,0.28,gateway,2972,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10775.431056079262,variant_2,0.28,queued,2972,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},10775.431056079262,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10775.66801494881,variant_4,0.28,running,2973,ASSEMBLY_2,ASSEMBLY2_LINE_1,10784.744927854024,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10776.051768726598,variant_6,0.28,gateway,2974,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10776.051768726598,variant_6,0.28,running,2977,PACKAGING,PACKAGING_LINE_3,10777.110844488763,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10776.051768726598,variant_6,0.28,COMPLETE,2974,END,,,25.852004543465227,,,0,experiment,pooled,6,C1,5,0.97,strong_all,14
FIFO,6,0,10777.110844488763,variant_6,0.28,COMPLETE,2977,END,,,18.87224855774548,,,0,experiment,pooled,6,C1,5,0.97,strong_all,13
FIFO,6,0,10777.110844488763,variant_6,0.28,gateway,2977,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,13
FIFO,6,0,10777.17276040061,variant_5,0.28,COMPLETE,2967,END,,,52.43315985936897,,,0,experiment,pooled,6,C1,5,0.97,strong_all,12
FIFO,6,0,10777.17276040061,variant_5,0.28,gateway,2967,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,12
FIFO,6,0,10777.720230638985,variant_4,0.28,START,2982,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,strong_all,12
FIFO,6,0,10777.720230638985,variant_4,0.28,queued,2982,MOULDING,,,,{},10777.720230638985,0,experiment,pooled,6,C1,5,0.97,strong_all,12
