method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,6,0,11643.613384594895,variant_6,0.28,running,3188,PACKAGING,PACKAGING_LINE_3,11643.868565245946,,,,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11643.613384594895,variant_3,0.28,running,3190,SORTING,SORTING_ROBOT_1,11646.202242303374,,,,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11643.67316045512,variant_6,0.28,queued,3202,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},11643.67316045512,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11643.67316045512,variant_6,0.28,gateway,3202,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11643.868565245946,variant_6,0.28,gateway,3188,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11643.868565245946,variant_6,0.28,COMPLETE,3188,END,,,83.59065105279115,,,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11644.173409632109,variant_6,0.28,gateway,3211,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11644.173409632109,variant_6,0.28,queued,3211,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},11644.173409632109,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11644.173409632109,variant_6,0.28,running,3211,ASSEMBLY_1,LINE_ASSEMBLY1_2,11656.9059683807,,,,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11644.714633315174,variant_2,0.28,START,3212,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11644.714633315174,variant_2,0.28,queued,3212,MOULDING,,,,{},11644.714633315174,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11644.714633315174,variant_2,0.28,running,3212,MOULDING,MOULDING_MACHINE_2,11645.839441314418,,,,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11644.941277424305,variant_6,0.28,gateway,3210,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11644.941277424305,variant_6,0.28,queued,3210,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},11644.941277424305,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11644.941277424305,variant_6,0.28,running,3210,ASSEMBLY_1,LINE_ASSEMBLY1_1,11655.350277663349,,,,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11645.10358373076,variant_5,0.28,gateway,3191,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11645.10358373076,variant_5,0.28,COMPLETE,3191,END,,,79.96320787737204,,,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11645.839441314418,variant_2,0.28,queued,3212,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},11645.839441314418,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11645.839441314418,variant_2,0.28,running,3212,ASSEMBLY_1,LINE_ASSEMBLY1_5,11653.078508534296,,,,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11645.839441314418,variant_2,0.28,gateway,3212,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.99,identical,21
FIFO,6,0,11646.202242303374,variant_3,0.28,running,3190,PACKAGING,PACKAGING_LINE_1,11647.199642704114,,,,0,experiment,pooled,6,C1,5,0.99,identical,21
