method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,18,0,25029.98263187133,variant_17,0.28,gateway,6918,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25029.98263187133,variant_17,0.28,queued,6918,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},25029.98263187133,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25030.6206958395,variant_2,0.28,START,6919,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25030.6206958395,variant_2,0.28,queued,6919,MOULDING,,,,{},25030.6206958395,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25030.6206958395,variant_2,0.28,running,6919,MOULDING,MOULDING_MACHINE_3,25034.58457018241,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25030.729022377804,variant_11,0.28,gateway,6909,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25030.729022377804,variant_11,0.28,queued,6909,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},25030.729022377804,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25030.729022377804,variant_15,0.28,running,6913,SORTING,SORTING_ROBOT_1,25031.550861434866,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25030.729022377804,variant_11,0.28,running,6909,PACKAGING,PACKAGING_LINE_2,25031.452427263463,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25031.452427263463,variant_11,0.28,COMPLETE,6909,END,,,31.16937333703754,,,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25031.452427263463,variant_11,0.28,gateway,6909,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25031.550861434866,variant_15,0.28,gateway,6913,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25031.550861434866,variant_15,0.28,queued,6913,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},25031.550861434866,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25031.550861434866,variant_15,0.28,running,6913,PACKAGING,PACKAGING_LINE_1,25042.89766034077,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25032.93191028488,variant_11,0.28,gateway,6912,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25032.93191028488,variant_11,0.28,queued,6912,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},25032.93191028488,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25032.93191028488,variant_11,0.28,running,6912,SORTING,SORTING_ROBOT_1,25036.617648102023,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25033.39693633473,variant_15,0.28,running,6917,ASSEMBLY_1,LINE_ASSEMBLY1_3,25039.792407780384,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25033.39693633473,variant_15,0.28,queued,6917,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},25033.39693633473,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25033.39693633473,variant_15,0.28,gateway,6917,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25034.06776225194,variant_17,0.28,gateway,6918,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
