method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data
FIFO,18,0,3046.2350720822424,variant_5,0.0155555555555555,gateway,833,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,3046.2350720822424,variant_5,0.0155555555555555,queued,833,PACKAGING,,,,
FIFO,18,0,3046.2350720822424,variant_5,0.0155555555555555,running,833,PACKAGING,PACKAGING_LINE_3,3053.07249524548,,
FIFO,18,0,3046.2350720822424,variant_4,0.0155555555555555,running,838,SORTING,SORTING_ROBOT,3046.554754206448,,
FIFO,18,0,3046.554754206448,variant_4,0.0155555555555555,gateway,838,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3046.554754206448,variant_4,0.0155555555555555,queued,838,SORTING,,,,
FIFO,18,0,3046.554754206448,variant_4,0.0155555555555555,running,838,SORTING,SORTING_ROBOT,3047.1577116269304,,
FIFO,18,0,3047.1577116269304,variant_4,0.0155555555555555,gateway,838,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3047.1577116269304,variant_4,0.0155555555555555,queued,838,PACKAGING,,,,
FIFO,18,0,3047.1577116269304,variant_4,0.0155555555555555,running,838,PACKAGING,PACKAGING_LINE_2,3047.9129577493413,,
FIFO,18,0,3047.9129577493413,variant_4,0.0155555555555555,gateway,838,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3047.9129577493413,variant_4,0.0155555555555555,COMPLETE,838,END,,,79.96042268089968,
FIFO,18,0,3052.8276518146213,variant_6,0.0155555555555555,running,834,ASSEMBLY_2,ASSEMBLY2_LINE_1,3053.065184748663,,
FIFO,18,0,3052.8276518146213,variant_2,0.0155555555555555,gateway,842,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3052.8276518146213,variant_2,0.0155555555555555,queued,842,SORTING,,,,
FIFO,18,0,3052.8276518146213,variant_2,0.0155555555555555,running,842,SORTING,SORTING_ROBOT,3058.292615266002,,
FIFO,18,0,3053.065184748663,variant_6,0.0155555555555555,gateway,834,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,3053.065184748663,variant_6,0.0155555555555555,queued,834,SORTING,,,,
FIFO,18,0,3053.065184748663,variant_8,0.0155555555555555,running,845,ASSEMBLY_2,ASSEMBLY2_LINE_1,3067.528139770962,,
FIFO,18,0,3053.07249524548,variant_5,0.0155555555555555,gateway,833,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,3053.07249524548,variant_5,0.0155555555555555,COMPLETE,833,END,,,95.93855339979292,
FIFO,18,0,3056.866130924938,variant_3,0.0155555555555555,START,863,START,,,,{}
FIFO,18,0,3056.866130924938,variant_3,0.0155555555555555,queued,863,MOULDING,,,,
FIFO,18,0,3056.866130924938,variant_3,0.0155555555555555,running,863,MOULDING,MOULDING_MACHINE_5,3057.158692364767,,
FIFO,18,0,3057.0695083547603,variant_3,0.0155555555555555,START,864,START,,,,{}
FIFO,18,0,3057.0695083547603,variant_3,0.0155555555555555,queued,864,MOULDING,,,,
FIFO,18,0,3057.0695083547603,variant_3,0.0155555555555555,running,864,MOULDING,MOULDING_MACHINE_2,3060.965212630002,,
FIFO,18,0,3057.158692364767,variant_3,0.0155555555555555,gateway,863,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,3057.158692364767,variant_3,0.0155555555555555,queued,863,ASSEMBLY_1,,,,
FIFO,18,0,3057.158692364767,variant_3,0.0155555555555555,running,863,ASSEMBLY_1,LINE_4_ASSEMBLY1,3058.154587685164,,
FIFO,18,0,3058.154587685164,variant_3,0.0155555555555555,gateway,863,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,3058.154587685164,variant_3,0.0155555555555555,queued,863,ASSEMBLY_2,,,,
FIFO,18,0,3058.292615266002,variant_6,0.0155555555555555,running,834,SORTING,SORTING_ROBOT,3061.5156264716,,
FIFO,18,0,3058.292615266002,variant_2,0.0155555555555555,gateway,842,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3058.292615266002,variant_2,0.0155555555555555,queued,842,SORTING,,,,
FIFO,18,0,3060.965212630002,variant_3,0.0155555555555555,gateway,864,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,3060.965212630002,variant_3,0.0155555555555555,queued,864,ASSEMBLY_1,,,,
FIFO,18,0,3060.965212630002,variant_3,0.0155555555555555,running,864,ASSEMBLY_1,LINE_3_ASSEMBLY1,3061.8408881445152,,
FIFO,18,0,3061.5156264716,variant_6,0.0155555555555555,gateway,834,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,3061.5156264716,variant_6,0.0155555555555555,queued,834,PACKAGING,,,,
