Case ID;Activity;Resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;simulation_run;process;method
6840;MOULDING;MOULDING_MACHINE_3;24536.399417641063;5.774957243578683;0.0;0.0;1;5;18.693376897201233;0;variant_2;FIFO
6836;SORTING;SORTING_ROBOT;24536.681060032675;0.9769036749275983;0.9769036749275983;15.877983803136885;4;5;0.10920579105004435;0;variant_18;FIFO
6836;PACKAGING;PACKAGING_LINE_1;24536.790265823725;0.10920579105004435;0.10920579105004435;15.98718959418693;5;4;0.0;0;variant_18;FIFO
6838;ASSEMBLY_1;LINE_1_ASSEMBLY1;24537.388080837063;6.275501590662316;6.275501590662316;6.275501590662316;2;4;9.699914806962624;0;variant_2;FIFO
6837;ASSEMBLY_1;LINE_4_ASSEMBLY1;24540.09115333944;11.065389212650189;11.065389212650189;11.065389212650189;2;4;11.260422094252135;0;variant_14;FIFO
6835;PACKAGING;PACKAGING_LINE_3;24543.22605420832;7.733597027880023;7.733597027880023;26.98881351973978;5;3;0.0;0;variant_18;FIFO
6840;ASSEMBLY_1;LINE_5_ASSEMBLY1;24543.85613254196;7.456714900898078;7.456714900898078;7.456714900898078;2;3;11.236661996303155;0;variant_2;FIFO
6837;ASSEMBLY_2;ASSEMBLY2_LINE_2;24544.82153506792;4.730381728481007;4.730381728481007;15.795770941131195;3;3;6.530040365771129;0;variant_14;FIFO
6838;ASSEMBLY_2;ASSEMBLY2_LINE_1;24545.602134432767;8.214053595704172;8.214053595704172;14.489555186366488;3;3;1.4858612112584524;0;variant_2;FIFO
6842;MOULDING;MOULDING_MACHINE_2;24545.6171313364;0.7002393593647867;0.0;0.0;1;4;16.800974724796106;0;variant_17;FIFO
6837;SORTING;SORTING_ROBOT;24545.84324090822;1.0217058402995463;1.0217058402995463;16.81747678143074;4;4;5.508334525471582;0;variant_14;FIFO
6841;MOULDING;MOULDING_MACHINE_4;24546.489070113512;2.9865016862931952;0.0;0.0;1;5;16.384449956633034;0;variant_14;FIFO
6838;SORTING;SORTING_ROBOT;24546.56656336725;0.7233224590308964;0.9644289344832941;15.453984120849782;4;5;0.5214322767751582;0;variant_2;FIFO
6838;PACKAGING;PACKAGING_LINE_1;24547.087995644026;0.5214322767751582;0.5214322767751582;15.97541639762494;5;4;0.0;0;variant_2;FIFO
6840;ASSEMBLY_2;ASSEMBLY2_LINE_2;24548.51542990194;3.6938948340211937;4.659297359979973;12.116012260878051;3;4;6.577364636323182;0;variant_2;FIFO
6840;SORTING;SORTING_ROBOT;24549.78301209192;1.2675821899792936;1.2675821899792936;13.383594450857345;4;4;5.309782446343888;0;variant_2;FIFO
6841;ASSEMBLY_1;LINE_2_ASSEMBLY1;24549.958935482347;3.469865368835599;3.469865368835599;3.469865368835599;2;4;12.914584587797435;0;variant_14;FIFO
6842;ASSEMBLY_1;LINE_3_ASSEMBLY1;24550.670990513943;5.053859177543927;5.053859177543927;5.053859177543927;2;4;11.747115547252179;0;variant_17;FIFO
6837;PACKAGING;PACKAGING_LINE_2;24551.35157543369;5.508334525471582;5.508334525471582;22.325811306902324;5;3;0.0;0;variant_14;FIFO
6842;ASSEMBLY_2;ASSEMBLY2_LINE_2;24553.612036367576;2.9410458536331134;2.9410458536331134;7.994905031177041;3;3;8.806069693619065;0;variant_17;FIFO
6844;MOULDING;MOULDING_MACHINE_5;24555.044962258573;1.0155825421243208;0.0;0.0;1;4;11.267067596450943;0;variant_8;FIFO
6840;PACKAGING;PACKAGING_LINE_3;24555.092794538265;5.309782446343888;5.309782446343888;18.693376897201233;5;3;0.0;0;variant_2;FIFO
6843;MOULDING;MOULDING_MACHINE_1;24555.71413616574;1.6914152296048997;0.0;0.0;1;4;25.471264791794965;0;variant_12;FIFO
6844;ASSEMBLY_1;LINE_1_ASSEMBLY1;24557.19085604812;2.1458937895476993;2.1458937895476993;2.1458937895476993;2;4;9.121173806903244;0;variant_8;FIFO
6844;ASSEMBLY_2;ASSEMBLY2_LINE_2;24557.27796269927;0.08710665114995209;0.08710665114995209;2.2330004406976514;3;4;9.034067155753291;0;variant_8;FIFO
6842;SORTING;SORTING_ROBOT;24559.257068835675;5.645032468099089;5.645032468099089;13.63993749927613;4;4;3.1610372255199763;0;variant_17;FIFO
6841;ASSEMBLY_2;ASSEMBLY2_LINE_1;24561.42099500093;11.462059518584283;11.462059518584283;14.931924887419882;3;4;1.4525250692131522;0;variant_14;FIFO
6844;SORTING;SORTING_ROBOT;24561.449465974867;2.1923971391915984;4.1715032755964785;6.40450371629413;4;4;4.862563880156813;0;variant_8;FIFO
6847;MOULDING;MOULDING_MACHINE_4;24561.72011567164;0.22702744150956278;0.0;0.0;1;5;28.454792485325015;0;variant_7;FIFO
6845;MOULDING;MOULDING_MACHINE_3;24561.99528360221;3.2746190207835753;0.0;0.0;1;6;24.337525319155247;0;variant_15;FIFO
6842;PACKAGING;PACKAGING_LINE_1;24562.418106061195;3.1610372255199763;3.1610372255199763;16.800974724796106;5;5;0.0;0;variant_17;FIFO
6841;SORTING;SORTING_ROBOT;24562.86815282614;1.4186868512733781;1.4471578252087056;16.379082712628588;4;5;0.0053672440044465475;0;variant_14;FIFO
6841;PACKAGING;PACKAGING_LINE_3;24562.873520070145;0.0053672440044465475;0.0053672440044465475;16.384449956633034;5;4;0.0;0;variant_14;FIFO
6849;MOULDING;MOULDING_MACHINE_1;24563.15589455143;0.019276053837529616;0.0;0.0;1;5;59.246583860171086;0;variant_6;FIFO
6843;ASSEMBLY_1;LINE_4_ASSEMBLY1;24563.837154094857;8.123017929116031;8.123017929116031;8.123017929116031;2;5;17.348246862678934;0;variant_12;FIFO
6846;MOULDING;MOULDING_MACHINE_2;24564.78718073073;5.389238659481634;0.0;0.0;1;6;27.69912071546787;0;variant_13;FIFO
6844;PACKAGING;PACKAGING_LINE_2;24566.312029855024;4.862563880156813;4.862563880156813;11.267067596450943;5;5;0.0;0;variant_8;FIFO
6847;ASSEMBLY_1;LINE_5_ASSEMBLY1;24566.68702176108;4.966906089441181;4.966906089441181;4.966906089441181;2;5;23.487886395883834;0;variant_7;FIFO
6848;MOULDING;MOULDING_MACHINE_5;24566.836820787;4.085606813740014;0.0;0.0;1;6;37.81446536689691;0;variant_10;FIFO
6850;MOULDING;MOULDING_MACHINE_4;24567.622302896816;2.0699450693537074;0.0;0.0;1;7;41.88161224171199;0;variant_6;FIFO
6846;ASSEMBLY_1;LINE_1_ASSEMBLY1;24568.23107456614;3.443893835410563;3.443893835410563;3.443893835410563;2;7;24.255226880057307;0;variant_13;FIFO
6845;ASSEMBLY_1;LINE_2_ASSEMBLY1;24569.1002022108;7.104918608591106;7.104918608591106;7.104918608591106;2;7;17.23260671056414;0;variant_15;FIFO
6851;MOULDING;MOULDING_MACHINE_3;24569.504021516783;1.923435396867717;0.0;0.0;1;8;38.170455427458364;0;variant_17;FIFO
6843;ASSEMBLY_2;ASSEMBLY2_LINE_2;24572.402322834263;8.565168739405635;8.565168739405635;16.688186668521666;3;8;8.783078123273299;0;variant_12;FIFO
6843;SORTING;SORTING_ROBOT;24572.797615026644;0.39529219238102087;0.39529219238102087;17.083478860902687;4;8;8.387785930892278;0;variant_12;FIFO
6848;ASSEMBLY_1;LINE_4_ASSEMBLY1;24573.120855188845;6.28403440184411;6.28403440184411;6.28403440184411;2;8;31.5304309650528;0;variant_10;FIFO
6846;ASSEMBLY_2;ASSEMBLY2_LINE_2;24573.647301889832;1.2449790555692744;5.416227323690691;8.860121159101254;3;8;18.838999556366616;0;variant_13;FIFO
6845;ASSEMBLY_2;ASSEMBLY2_LINE_2;24573.74107094482;0.09376905498720589;4.640868734019023;11.745787342610129;3;8;12.591737976545119;0;variant_15;FIFO
6851;ASSEMBLY_1;LINE_1_ASSEMBLY1;24574.02161705652;4.517595539738977;4.517595539738977;4.517595539738977;2;8;33.65285988771939;0;variant_17;FIFO
6847;ASSEMBLY_2;ASSEMBLY2_LINE_1;24575.32805310097;8.641031339888286;8.641031339888286;13.607937429329468;3;8;14.846855055995547;0;variant_7;FIFO
6853;MOULDING;MOULDING_MACHINE_2;24575.48072236717;2.000117982399388;0.0;0.0;1;9;51.43236309462009;0;variant_7;FIFO
6846;SORTING;SORTING_ROBOT;24576.031787375538;2.384485485705227;2.384485485705227;11.244606644806481;4;9;16.45451407066139;0;variant_13;FIFO
