Case ID;Activity;Resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;simulation_run;process;method
8182;ASSEMBLY_1;LINE_ASSEMBLY1_4;29630.738941801057;6.132658910832106;6.132658910832106;6.132658910832106;2;15;31.947477194087696;0;variant_3;FIFO
8173;INSPECTION_1;INSPECTION_1_LINE_1;29631.595572582868;2.655684191540786;2.655684191540786;48.06977974492111;6;15;1.3425651570869377;0;variant_1;FIFO
8173;INSPECTION_2;INSPECTION_2_LINE_2;29632.777221038355;1.1816484554874478;1.1816484554874478;49.251428200408554;7;15;0.1609167015994899;0;variant_1;FIFO
8173;INSPECTION_3;INSPECTION_3_LINE_1;29632.938137739955;0.1609167015994899;0.1609167015994899;49.412344902008044;8;14;0.0;0;variant_1;FIFO
8169;INSPECTION_1;INSPECTION_1_LINE_2;29633.004093267293;4.989647942540614;4.989647942540614;48.903664322373515;7;14;1.361962190039776;0;variant_12;FIFO
8186;MOULDING;MOULDING_MACHINE_3;29633.150651823256;2.656987100297556;0.0;0.0;1;15;37.66952035045324;0;variant_9;FIFO
8186;ASSEMBLY_1;LINE_ASSEMBLY1_1;29633.736118107827;0.5854662845704297;0.5854662845704297;0.5854662845704297;2;15;37.08405406588281;0;variant_9;FIFO
8169;INSPECTION_2;INSPECTION_2_LINE_1;29634.04637531395;1.0422820466556004;1.0422820466556004;49.945946369029116;8;15;0.3196801433841756;0;variant_12;FIFO
8163;PACKAGING;PACKAGING_LINE_2;29634.10294196508;7.182686604675837;7.182686604675837;63.554005553880415;5;15;2.3527010504003556;0;variant_12;FIFO
8169;INSPECTION_3;INSPECTION_3_LINE_2;29634.366055457333;0.3196801433841756;0.3196801433841756;50.26562651241329;9;14;0.0;0;variant_12;FIFO
8176;PACKAGING;PACKAGING_LINE_1;29634.685389899816;6.670944575063913;6.679892864751309;38.77269889564559;5;14;2.4826430418652308;0;variant_15;FIFO
8187;MOULDING;MOULDING_MACHINE_2;29635.210168744445;1.4936328107432928;0.0;0.0;1;15;52.93848388627521;0;variant_7;FIFO
8163;INSPECTION_1;INSPECTION_1_LINE_1;29635.50384289517;1.400900930089847;1.400900930089847;64.95490648397026;6;15;0.9518001203105086;0;variant_12;FIFO
8163;INSPECTION_2;INSPECTION_2_LINE_2;29635.52470659511;0.020863699941401137;0.020863699941401137;64.97577018391166;7;15;0.9309364203691075;0;variant_12;FIFO
8176;INSPECTION_1;INSPECTION_1_LINE_2;29635.83037044285;1.1449805430347624;1.1449805430347624;39.91767943868035;6;15;1.3376624988304684;0;variant_15;FIFO
8176;INSPECTION_2;INSPECTION_2_LINE_1;29636.220873454706;0.39050301185488934;0.39050301185488934;40.30818245053524;7;15;0.9471594869755791;0;variant_15;FIFO
8171;ASSEMBLY_2;ASSEMBLY2_LINE_1;29636.44331198423;20.55951428429762;47.3550615463937;50.804567132829106;3;15;17.182837127355015;0;variant_18;FIFO
8163;INSPECTION_3;INSPECTION_3_LINE_1;29636.45564301548;0.9309364203691075;0.9309364203691075;65.90670660428077;8;14;0.0;0;variant_12;FIFO
8176;INSPECTION_3;INSPECTION_3_LINE_2;29637.16803294168;0.9471594869755791;0.9471594869755791;41.25534193751082;8;13;0.0;0;variant_15;FIFO
8167;SORTING;SORTING_ROBOT_1;29638.327538013466;9.89906451969;9.89906451969;65.63476526711383;5;13;5.614175253143912;0;variant_16;FIFO
8188;MOULDING;MOULDING_MACHINE_4;29639.23899686456;0.8617863514300552;0.0;0.0;1;14;61.73469040674536;0;variant_11;FIFO
8167;PACKAGING;PACKAGING_LINE_3;29640.105163925185;1.7776259117199515;1.7776259117199515;67.41239117883379;6;14;3.836549341423961;0;variant_16;FIFO
8187;ASSEMBLY_1;LINE_ASSEMBLY1_4;29640.361631012456;5.151462268011528;5.151462268011528;5.151462268011528;2;14;47.78702161826368;0;variant_7;FIFO
