case_id,timestamp,activity,resource,status,prefix_index,elapsed_time,remaining_time,case_start_time,case_complete_time,method,l,simulation_run
5172,18628.646830735008,MOULDING,,queued,2,0.0,99.20207363391091,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18628.646830735008,MOULDING,MOULDING_MACHINE_5,running,3,0.0,99.20207363391091,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18631.523031355224,QC_AFTER_MOULDING,,gateway,4,2.8762006202159682,96.32587301369495,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18631.523031355224,ROUTE_TO_A1,,gateway,5,2.8762006202159682,96.32587301369495,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18631.523031355224,ASSEMBLY_1_5,,queued,6,2.8762006202159682,96.32587301369495,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18641.07032699286,ASSEMBLY_1_5,LINE_5_ASSEMBLY1,running,7,12.423496257852094,86.77857737605882,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18642.54049283674,QC_AFTER_ASSEMBLY1_5,,gateway,8,13.893662101731024,85.30841153217989,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18642.54049283674,ASSEMBLY_2,,queued,9,13.893662101731024,85.30841153217989,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18659.250050536844,ASSEMBLY_2,ASSEMBLY2_LINE_2,running,10,30.60321980183653,68.59885383207438,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18659.96590816575,QC_AFTER_ASSEMBLY2,,gateway,11,31.319077430740435,67.88299620317048,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18659.96590816575,SORTING,,queued,12,31.319077430740435,67.88299620317048,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18719.64678396592,SORTING,SORTING_ROBOT,running,13,90.99995323091207,8.202120402998844,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18724.514764162104,QC_AFTER_SORTING,,gateway,14,95.86793342709643,3.3341402068144816,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18724.514764162104,PACKAGING,,queued,15,95.86793342709643,3.3341402068144816,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18724.514764162104,PACKAGING,PACKAGING_LINE_3,running,16,95.86793342709643,3.3341402068144816,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18727.84890436892,QC_AFTER_PACKAGING,,gateway,17,99.20207363391091,0.0,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5172,18727.84890436892,END,,COMPLETE,18,99.20207363391091,0.0,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
5173,18628.82046293017,START,,START,1,0.0,98.8403507961375,18628.82046293017,18727.660813726307,FIFO,0.0155555555555555,0
5173,18628.82046293017,MOULDING,,queued,2,0.0,98.8403507961375,18628.82046293017,18727.660813726307,FIFO,0.0155555555555555,0
5173,18628.82046293017,MOULDING,MOULDING_MACHINE_4,running,3,0.0,98.8403507961375,18628.82046293017,18727.660813726307,FIFO,0.0155555555555555,0
5173,18641.75753366589,QC_AFTER_MOULDING,,gateway,4,12.937070735719317,85.90328006041818,18628.82046293017,18727.660813726307,FIFO,0.0155555555555555,0
5173,18641.75753366589,ROUTE_TO_A1,,gateway,5,12.937070735719317,85.90328006041818,18628.82046293017,18727.660813726307,FIFO,0.0155555555555555,0
5173,18641.75753366589,ASSEMBLY_1_4,,queued,6,12.937070735719317,85.90328006041818,18628.82046293017,18727.660813726307,FIFO,0.0155555555555555,0
5173,18641.75753366589,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,running,7,12.937070735719317,85.90328006041818,18628.82046293017,18727.660813726307,FIFO,0.0155555555555555,0
5173,18644.652163000566,QC_AFTER_ASSEMBLY1_4,,gateway,8,15.831700070397346,83.00865072574015,18628.82046293017,18727.660813726307,FIFO,0.0155555555555555,0
